product_id,handle,title,vendor,status,tags,current_product_type,current_category,suggested_product_type,suggested_category_id,suggested_category_name,rule,confidence,needs_review,needs_human
9999951659329,dha-masticable-para-ninos-100-mg-60-softgels,"DHA Kids de Now | Sistema nervioso, función cognitiva y crecimiento | 60 Cápsulas",Vitaminate,ACTIVE,duracion 30,,,Omega 3 y aceites de pescado,gid://shopify/TaxonomyCategory/hb-1-9-6-11,Omega Fatty Acids,omega,alta,no,
9615377826113,dha-puro-90mg-y-epa-60mg-de-child-life-apoyo-de-la-funcion-cerebral-cognitiva-infantil-90-capsulas-blandas-sabor-natural-a-bayas,DHA Puro 90mg y EPA 60mg de Child Life | Apoyo de la función Cerebral - Cognitiva Infantil | 90 cápsulas blandas Sabor Natural a Bayas,Vitaminate,ACTIVE,3 a 10 Años | Child Life | descuento-10 | dha | duracion 10 | Indiferente | Niños | Ácidos grasos y omegas,Suplemento dietario,,Omega 3 y aceites de pescado,gid://shopify/TaxonomyCategory/hb-1-9-6-11,Omega Fatty Acids,omega,alta,no,
9603797975361,dha-500-500-mg-de-dha-y-250-mg-de-epa-de-now-foods-soporte-para-la-funcion-del-cerebro-y-cardiovascular-90-capsulas-blandas,"DHA-500, 500 mg de DHA y 250 mg de EPA de NOW Foods | Soporte para la Función del Cerebro y Cardiovascular | 90 Cápsulas Blandas",Vitaminate,ACTIVE,+18 Años | Adultos | dha | duracion 90 | Indiferente | Keto | NOW Foods | Sin azúcar | Sin gluten | Sin lactosa | Sistema cardiovascular | Ácidos grasos y omegas,,,Omega 3 y aceites de pescado,gid://shopify/TaxonomyCategory/hb-1-9-6-11,Omega Fatty Acids,omega,alta,no,
9639819804993,dhea-25-mg-de-gou-medical-ayuda-a-equilibra-niveles-hormonales-y-contribuye-al-metabolismo-60-capsulas-vegetales,"DHEA 25 mg, GOU Medical 300 mg | Apoya el equilibrio hormonal en hombres y mujeres | 60 cápsulas",Gou Medical,ACTIVE,+18 Años | Adultos | descuento-20 | dhea | duracion 60 | Gou Medical | Hormonas y Neurotransmisores | Indiferente | Potenciar la energía | Sin azúcar | Sin gluten | Sin lactosa | Sistema inmunitario | Vegano | Vegetariano | vitadeals,,,"Longevidad: NAD+, NMN y resveratrol",gid://shopify/TaxonomyCategory/hb-1-9-6,Vitamins & Supplements,ai: DHEA precursor hormonal; sin categoría hormonal en vocabulario,baja,si,no
9603048407361,dhea-25mg-de-life-extension-fortalece-sistema-inmune-y-hormonal-100-capsulas-vegetales,DHEA 25mg de Life Extension | Fortalece el Sistema Inmune y Hormonal | 100 cápsulas vegetales,OLSEGO GROUP,ACTIVE,+18 Años | Adultos | Ansiedad y estrés | descuento-25 | dhea | duracion 33 | Hormonas y Neurotransmisores | Indiferente | Life Extension | Potenciar la energía | PRO | Sin azúcar | Sin gluten | Sin lactosa | Sistema inmunitario | Vegano | Vegetariano,,,"Longevidad: NAD+, NMN y resveratrol",gid://shopify/TaxonomyCategory/hb-1-9-6,Vitamins & Supplements,ai: DHEA precursor hormonal; vocabulario carece de apoyo hormonal,baja,si,no
9621369160001,dhea-25mg-de-swanson-fortalecimiento-oseo-y-promueve-un-envejecimiento-saludable-120-capsulas-vegetales,DHEA 25mg de Swanson | Fortalecimiento Óseo y Promueve un envejecimiento saludable | 120 y 30 cápsulas vegetales,Vitaminate,ACTIVE,+18 Años | Adultos | descuento-20 | dhea | duracion 120 | Hormonas y Neurotransmisores | Indiferente | Longevidad y vitalidad | Potenciar la energía | PRO | Sin azúcar | Sin gluten | Sin lactosa | Sistema inmunitario | Swanson | Vegetariano,,,"Longevidad: NAD+, NMN y resveratrol",gid://shopify/TaxonomyCategory/hb-1-9-6,Vitamins & Supplements,ai: DHEA orientado a envejecimiento saludable y vitalidad,baja,si,no
9715996590401,dhea-50mg-de-swanson-fortalecimiento-oseo-y-promueve-un-envejecimieto-saludable-120-capsulas-vegetales,DHEA 50mg de Swanson | Fortalecimiento Óseo y Promueve un envejecimieto saludable | 120 cápsulas vegetales,Superlabs,ACTIVE,+18 Años | Adultos | descuento-15 | dhea | duracion 120 | Hormonas y Neurotransmisores | Indiferente | Longevidad y vitalidad | Potenciar la energía | Sin azúcar | Sin gluten | Sin lactosa | Sistema inmunitario | Swanson | Vegetariano,,,"Longevidad: NAD+, NMN y resveratrol",gid://shopify/TaxonomyCategory/hb-1-9-6,Vitamins & Supplements,ai: DHEA 50mg para envejecimiento saludable y vitalidad,baja,si,no
9687496425793,diente-de-leon-500mg-de-adapto-heal-bienestar-digestivo-desintoxicacion-150-capsulas-vegetales,Diente de León 500mg de Adaptoheal | Bienestar Digestivo - Desintoxicación | 150 Cápsulas Vegetales,AdaptoHeal,ACTIVE,+18 Años | AdaptoHeal | Adultos | cardo-mariano | Desintoxicación | Diente de león | duracion 75 | Hierbas | Indiferente | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Suplementos herbales | Vegano | vitadeals | Vitamina A (Retinol) | Vitamina K,,,Detox y apoyo hepático,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Extracto botánico de diente de león para desintoxicación,alta,si,no
9795151692097,diente-de-leon-semilla-de-lino-calabaza-vitaminas-minerales-mezcla-patentada-de-michaels-health-formula-que-apoya-al-bienestar-digestivo-y-la-desintoxicacion-del-organismo-84-capsulas-vegetarianas-en-3-paquetes-diarios,"Diente de León, Semilla de Lino, Calabaza – Vitaminas, Minerales & Mezcla Patentada de Michael's Health | Formula que apoya al Bienestar Digestivo y la Desintoxicación del Organismo | 84 cápsulas vegetarianas en 3 paquetes diarios",Vitaminate,ACTIVE,,,,Detox y apoyo hepático,gid://shopify/TaxonomyCategory/hb-1-9-6-4,Digestive Supplements,ai: Fórmula herbal-vitamínica enfocada en digestión y desintoxicación,baja,si,no
9612995264833,digest-gold™-suplemento-apoya-la-digestion-potencia-la-energia,Digest Gold™ Mezcla de enzimas + ATPro  de Enzymedica | Favorece la digestión | 45 cápsulas,OLSEGO GROUP,ACTIVE,duracion 45 | Indiferente | Potenciar la energía | Salud digestiva,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9970324570433,digestive-blend-de-lalun-de-triphala-c-rcuma-y-jenjibre-60-c-psulas,"Digestive Blend de Lalun | Extracto Orgánico de Triphala, Cúrcuma y Jenjibre  | 60 Cápsulas",Lalun Organic,ACTIVE,duracion 30,,,Digestivos y confort intestinal,gid://shopify/TaxonomyCategory/hb-1-9-6-4,Digestive Supplements,"ai: Triphala, cúrcuma y jengibre para confort digestivo",alta,si,no
9999953363265,dim-200-diindolilmetano-90-veg-caps,DIM 200 de NOW Foods | Apoya el equilibrio hormonal en hombres y mujeres | 90 cápsulas,Vitaminate,ACTIVE,duracion 90,,,Detox y apoyo hepático,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,"ai: DIM de crucíferas, metabolismo de estrógenos y detox",media,si,no
9644568379713,dim-evail™-100mg-de-designs-for-health-equilibrio-hormonal-y-desintoxicacion-60-y-120-capsulas-blandas-etales,DIM-Evail™ 100mg de Designs for Health | Equilibrio Hormonal y Desintoxicación | 60 y 120 Cápsulas Blandas etales,OLSEGO GROUP,ACTIVE,+18 Años | Adultos | Designs for health | Desintoxicación | diindolilmetano-dim | Hierbas | Indiferente | Sin azúcar | Sin gluten | Sin lactosa | Sistema inmunitario | Suplementos herbales | Vegetariano,,,Detox y apoyo hepático,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Diindolilmetano para equilibrio hormonal y desintoxicación,media,si,no
9639026131265,dim-plus-100mg-de-natures-way-promueve-el-equilibrio-hormonal-y-la-desintoxicacion-del-cuerpo-60-capsulas-veganas,DIM-plus 100mg de  Nature's Way  | Promueve el equilibrio hormonal y la desintoxicación del cuerpo | 60 cápsulas veganas,Vitaminate,ACTIVE,+18 Años | Adultos | descuento-15 | Desintoxicación | diindolilmetano-dim | Hierbas | Indiferente | Natures Way | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Suplementos herbales | Vegano | vitadeals,,,Detox y apoyo hepático,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: DIM vegetal para equilibrio hormonal y detox,media,si,no
10238563254593,dimpulse-de-matter-equilibrio-hormonal-favorece-metabolismo-de-estrogenos-60-capsulas,"DIMpulse de Matter | Equilibrio hormonal, favorece metabolismo de estrógenos | 60 cápsulas",You Matter,ACTIVE,vitadeals,,,Detox y apoyo hepático,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,"ai: DIM, metabolismo de estrógenos y equilibrio hormonal",media,si,no
9618780520769,dmae-250-mg-dimetiletanolamina-bitartrato-de-now-foods-apoyo-para-la-produccion-de-neurotransmisores-y-funcion-cognitiva-100-capsulas-vegetarianas,DMAE 250 mg (Dimetiletanolamina Bitartrato) de NOW Foods | Apoyo para la Producción de Neurotransmisores y Función Cognitiva | 100 Cápsulas Vegetarianas,Vitaminate,ACTIVE,+18 Años | Adultos | Cabello | descuento-15 | dmae | duracion 100 | Indiferente | NOW Foods | piel y uñas | Potenciar la energía | Salud cognitiva | Sin azúcar | Sin gluten | Sin lactosa | Sistema cardiovascular | Vegetariano,,,Memoria y concentración,gid://shopify/TaxonomyCategory/hb-1-9-6,Vitamins & Supplements,"ai: DMAE, precursor de neurotransmisores y función cognitiva",alta,si,no
9687532732737,dong-quai-500mg-de-adapto-heal-disenado-para-apoyar-la-funcion-hormonal-y-reproductiva-femenina-150-capsulas-vegetales,Dong Quai 500mg de Adaptoheal | Diseñado para apoyar la función hormonal y reproductiva femenina | 150 Cápsulas Vegetales,AdaptoHeal,ACTIVE,+18 Años | AdaptoHeal | Adultos | Dong quai | duracion 75 | Hierbas | Menopausia | Mujer | Salud femenina | Sin azúcar | Sin gluten | Sin lactosa | Suplementos herbales | Vegano | vitadeals,,,Bienestar femenino y menopausia,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Dong quai botánico para salud hormonal femenina,alta,si,no
9618876989761,dong-quai-520mg-suplemento-alimenticio-salud-femenina,Dong Quai 520 mg de NOW Foods | Extracto de Raíz de Angelica Sinensis | Apoyo Hormonal y Menstrual | 100 Cápsulas Veganas,Vitaminate,ACTIVE,+18 Años | Adultos | duracion 50 | Hierbas | Menopausia | Mujer | NOW Foods | Salud femenina | Sin azúcar | Sin gluten | Sin lactosa | Suplementos herbales | Vegano,,,Bienestar femenino y menopausia,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,"ai: Extracto de Angelica sinensis, apoyo hormonal y menstrual",alta,si,no
9618866110785,dong-quai-cohosh-negro-soja-de-now-foods-apoyo-para-la-menopausia-90-capsulas-vegetales-30-servicios,"Dong Quai, Cohosh Negro, Soja de Now Foods | Apoyo para la Menopausia | 90 cápsulas vegetales, 30 servicios",OLSEGO GROUP,ACTIVE,+18 Años | Adultos | descuento-15 | dong-quai | Hierbas | Menopausia | Mujer | NOW Foods | Sin azúcar | Sin gluten | Sin lactosa | Suplementos herbales | Vegano | Vegetariano,,,Bienestar femenino y menopausia,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Mezcla herbal dong quai y cohosh negro para menopausia,alta,si,no
10108956246337,dr-formulated-probiotics-organic-kids-mezcla-probiotica-infantil-14-cepas-bacterianas-30-tabletas-masticables-1,Dr. Formulated Probiotics Organic Kids | Mezcla probiótica infantil 14 cepas bacterianas | 30 tabletas masticables,OLSEGO GROUP,ACTIVE,,,,Probióticos,gid://shopify/TaxonomyCategory/hb-1-9-6-4-5,Probiotics,probiotico,alta,no,
10031978807617,duo-citrato-de-magnesio,Duo Biotina con colágeno y ácido Hialurónico de Briah | 60 Cápsulas,OLSEGO GROUP,ACTIVE,,,,"Belleza: cabello, piel y uñas",gid://shopify/TaxonomyCategory/hb-1-9-6,Vitamins & Supplements,ai: Biotina principal combinada con colágeno y ácido hialurónico,media,no,no
10031977759041,duo-cardo-mariano-funcion-hepatica-60-capsulas,Duo Cardo Mariano | Función Hepática | 60 cápsulas,OLSEGO GROUP,ACTIVE,,,,Detox y apoyo hepático,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Cardo mariano botánico para función hepática,alta,si,no
10031988539713,duo-maca-negra-peruana-de-briah-energia-diaria-masculina,Duo Maca negra peruana de briah | Energía diaria masculina,OLSEGO GROUP,ACTIVE,vitadeals,,,Bienestar masculino y próstata,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,"ai: Maca negra peruana, energía y vitalidad masculina",media,si,no
10031990833473,duo-magnesio-super-complex-4-tipos-de-magnesio-vitamina-b6,Duo Magnesio Súper Complex | 4 Tipos de magnesio + vitamina b6,OLSEGO GROUP,ACTIVE,vitadeals,,,Magnesio,gid://shopify/TaxonomyCategory/hb-1-9-6-6-3,Magnesium,ai: Cuatro formas de magnesio con B6 como cofactor,alta,si,no
10031987818817,duo-shilajit-de-briah-vigor-y-energia-masculina,Duo Shilajit de briah | Vigor y Energía masculina,OLSEGO GROUP,ACTIVE,,,,Bienestar masculino y próstata,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Shilajit para vigor y energía masculina,media,si,no
10031987032385,duo-testomen-complex-de-briah,DUO TestoMEN Complex de Briah,OLSEGO GROUP,ACTIVE,,,,Bienestar masculino y próstata,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Complejo herbal enfocado en testosterona y vitalidad masculina,media,si,no
9999955427649,equinacea-para-ninos-liquida-2fl-oz-59ml,Echinacea líquida de NOW Kids | Apoya el bienestar inmunológico infantil  | 59 ml,Vitaminate,ACTIVE,,,,Suplementos para niños,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Extracto líquido de equinácea formulado para niños,media,si,no
9999955460417,elderberry-para-ninos-8-fl-oz-237ml,"Elderberry Kids, Saúco negro 500mg + Zinc de NOW Foods | Sistema inmune | Liquido 237 ml",OLSEGO GROUP,ACTIVE,duracion 30,,,Zinc,gid://shopify/TaxonomyCategory/hb-1-9-6-6-5,Zinc,mineral-ZINC,alta,no,
9999949201729,elderberry-organico-liquido-1-fl-oz-30ml-mary-ruth-s,Elderberry Organico de Mary Ruth´s | Soporte Inmunológico | 30 ml,Vitaminate,ACTIVE,duracion 30,,,Defensas e inmunidad,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Extracto botánico de saúco para apoyo inmune,alta,si,no
10239534563649,elderberry-sambucus-jarabe-de-nature-s-answer-apoya-el-sistema-inmune-bienestar-general-120-ml,"Elderberry Sambucus Jarabe de Nature’s Answer | Apoya el sistema inmune, bienestar general | 120 ml",OLSEGO GROUP,ACTIVE,,,,Defensas e inmunidad,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,"ai: Jarabe de sambucus, extracto botánico inmune",alta,si,no
9974136865089,hidratacion-y-energia-orange-mango-de-ascent-aumenta-los-niveles-de-energia-polvo-400-g,Electrolitos Clean Hidratacion + Energía de Ascent | Polvo 40 porciones,Vitaminate,ACTIVE,duracion 40,,,Potasio y electrolitos,gid://shopify/TaxonomyCategory/hb-1-9-6-6-4,Multimineral Supplements,ai: Polvo de electrolitos minerales para hidratación,alta,si,no
9629980524865,electrolitos-en-polvo-powerpak-de-trace-minerals-vitaminas-c-b6-b12-y-minerales-esenciales-para-potenciar-la-energia-gran-variedad-de-sabores-con-30-sobres-c-u,"Electrolitos en Polvo PowerPak de Trace Minerals - Vitaminas C, B6, B12 y Minerales Esenciales para potenciar la Energía | Gran Variedad de Sabores con 30 Sobres  c/u",Superlabs,ACTIVE,+18 Años | Adultos | Boro | Calcio | Citrato de potasio | Combinado de minerales | Cromo | duracion 30 | Indiferente | Manganeso | Minerales | Potenciar la energía | Selenio | Sin azúcar | Sin gluten | Sin lactosa | Sistema inmunitario | Trace Minerals | Vegetariano | Vitamina B1 (Tiamina) | Vitamina B12 | Vitamina B3 (Niacina) | Vitamina B5 (Ácido pantoténico) | Vitamina B6 (Piridoxina) | Vitamina B9 (Ácido fólico) | vitamina-c | Ácido alfa lipoico (ALA) | Óxido de Magnesio | Óxido de zinc,,,Complejo B y B12,gid://shopify/TaxonomyCategory/hb-1-9-6-9-3,Vitamin B,vitamina-VIT_B,alta,no,
10327323836737,electrolitos-u-nit-de-matter-favorece-la-recuperacion-aporta-hidratacion-27-sobres-de-7-g-1,"Electrolitos U-NIT de Matter | Favorece la recuperación, aporta hidratación | 27 sobres de 7 g",You Matter,ACTIVE,,,,Potasio y electrolitos,gid://shopify/TaxonomyCategory/hb-1-9-6-6-4,Multimineral Supplements,ai: Sobres de electrolitos para hidratación y recuperación,alta,si,no
10237085286721,electrolitos-u-nit-de-matter-favorece-la-recuperacion-aporta-hidratacion-27-sobres-de-7-g,"Electrolitos U-NIT Stronger de Matter | Favorece la recuperación, aporta hidratación | 24 sobres de 10g",You Matter,ACTIVE,PRO,,,Potasio y electrolitos,gid://shopify/TaxonomyCategory/hb-1-9-6-6-4,Multimineral Supplements,ai: Sobres de electrolitos para hidratación y recuperación,alta,si,no
9795168698689,eleuthero-curcuma-vitamina-c-b12-b5-calcio-y-acido-pantotenico-de-michaels-health-90-capsulas-vegetarianas,"Eleuthero, Cúrcuma, Vitamina C, B12,B5, Calcio y Ácido Pantoténico de Michael's Health |  Apoya la función adrenal y ayuda a manejar el estrés diario | 90 Cápsulas Vegetarianas",Vitaminate,ACTIVE,descuento-10,,,Multivitamínicos,gid://shopify/TaxonomyCategory/hb-1-9-6-7,Multivitamin Supplements,combo-1min-2vit,media,si,
9999952019777,sustained-energy-produccion-de-energia-90-veg-caps,Energía Sostenida de Now | Rendimiento Físico | 90 cápsulas vegetales,Vitaminate,ACTIVE,duracion 45,,,CoQ10 y energía celular,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Fórmula en cápsulas para energía y rendimiento,baja,si,no
9999954280769,metabolismo-y-soporte-adrenal-90-veg-caps,Energy NOW Foods | Metabolismo y Soporte Adrenal | 90 cápsulas vegetales,OLSEGO GROUP,ACTIVE,duracion 30,,,Adaptógenos y manejo del estrés,gid://shopify/TaxonomyCategory/hb-1-9-6-5,Herbal Supplements,ai: Fórmula herbal para energía y soporte adrenal,media,si,no
9613069549889,enzima-alfa-galactosidasa-300-galu-beanassist-de-enzyedica-ayuda-a-mantener-un-sistema-digestivo-equilibrado-reduciendo-la-hinchazon-por-gases-30-capsulas-vegetales,"Enzima Alfa Galactosidasa 300 GalU BeanAssist™  de Enzyedica | Ayuda a mantener un sistema digestivo equilibrado, reduciendo la hinchazón por gases | 30 cápsulas vegetales",Vitaminate,ACTIVE,+18 Años | Adultos | Alivio del dolor crónico | descuento-10 | duracion 30 | enzimas-digestivas | Enzymedica | Indiferente | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Vegano,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9796677632321,enzima-lactasa-de-best-naturals-apoyo-digestivo-180-tabletas,Enzima Lactasa de Best Naturals | Digestión Mejorada y Alivio de la Intolerancia a la Lactosa | 180 Tabletas,OLSEGO GROUP,ACTIVE,descuento-10 | duracion 90,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9606578274625,enzimas-biocore®-dpp-iv-274-mg-de-now-foods-para-la-digestion-de-gluten-y-cereales-apoyo-gastrointestinal-60-capsulas-vegetales,"Enzimas BioCore® DPP IV 274 mg de NOW Foods, para la Digestión de Gluten y Cereales | Apoyo Gastrointestinal | 60 Cápsulas Vegetales",Vitaminate,ACTIVE,+18 Años | Adultos | descuento-15 | duracion 60 | enzimas-digestivas | Indiferente | NOW Foods | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Vegetariano,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9794205614401,enzimas-digestivas-600mg-de-michaels-health-apoya-la-recuperacion-muscular-despues-del-ejercicio-y-el-bienestar-digestivo-90-tabletas-de-ph-estables-con-recubrimiento-enterico,Enzimas Digestivas  600mg de Michael's Health | Apoya la recuperación muscular después del ejercicio y el Bienestar Digestivo | 90 tabletas de Ph estables con recubrimiento entérico,Vitaminate,ACTIVE,duracion 30,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9796119560513,digest-aid-520-mg-de-health-thru-nutrition-actua-como-antiinflamatorio-y-antioxidante-60-capsulas-blandas,Enzimas Digestivas 520 mg + Calcio 120 mg de Health Thru Nutrition | Apoya la Digestión y Contribuye a la absorción de nutrientes | 60 cápsulas Blandas,Vitaminate,ACTIVE,duracion 60,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9621822767425,enzimas-digestivas-545mg-de-swanson-bienestar-del-sistema-digestivo-aumentando-la-absorcion-de-nutrientes-90-capsulas-vegetales,"Enzimas Digestivas 545mg de Swanson | Bienestar del Sistema Digestivo, aumentando la absorción de nutrientes  | 90 cápsulas vegetales",Superlabs,ACTIVE,+18 Años | Adultos | Alivio del dolor crónico | duracion 90 | enzimas-digestivas | Indiferente | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Swanson,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9613048185153,enzimas-digestivas-avanzadas-lacto-de-enzymedica-para-intolerancia-a-la-lactosa-y-caseina-soporte-completo-para-la-digestion-de-lacteos-30-capsulas-veganas-y-kosher,Enzimas Digestivas Avanzadas Lacto™ de Enzymedica para Intolerancia a la Lactosa y Caseína | Soporte Completo para la Digestión de Lácteos | 30 Cápsulas Veganas y Kosher,Vitaminate,ACTIVE,+18 Años | Adultos | descuento-10 | duracion 30 | enzimas-digestivas | Enzymedica | Indiferente | Potenciar la energía | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Vegano,,,Proteínas en polvo y barras,gid://shopify/TaxonomyCategory/hb-1-9-6-8,Protein Supplements,proteina,alta,no,
9840570532161,enzimas-digestivas-con-bromelina-papaina-y-vitaminas-b-natsa-apoyo-digestivo-natural-100-capsulas,"Enzimas Digestivas con Bromelina, Papaina y Vitaminas B Natsa | Apoyo Digestivo Natural | 100 Cápsulas",Natsa,ACTIVE,descuento-10 | duracion 50,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9606642991425,enzimas-digestivas-con-tcm-y-curcuma-multizyme-matter-750-mg-bienestar-digestivo-y-apoyo-en-la-digestion-100-capsulas-vegetales,Enzimas Digestivas con TCM y Cúrcuma Multizyme Matter 750 mg,You Matter,ACTIVE,+18 Años | Adultos | duracion 33 | enzimas-digestivas | Indiferente | prebióticos y enzimas | PRO | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Vegano | You Matter,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9996536545601,enzimas-digestivas-gudgut-60-capsulas-apoyo-digestivo,Enzimas Digestivas de GüdGut | Apoyo digestivo  | 60 Cápsulas,GudGut,ACTIVE,duracion 30 | PRO,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9999948251457,enzimas-digestivas-ultra-60-caps-mary-ruth-s,Enzimas digestivas de MaryRuth’s| Apoyo a la Digestión| 60 cápsulas,Vitaminate,ACTIVE,duracion 60,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9612961481025,enzimas-digestivas-digest-basic-de-enzymedica-apoyo-suave-para-digestion-reduccion-de-gases-e-hinchazon-90-y-30-capsulas-veganas-y-kosher,"Enzimas Digestivas Digest Basic de Enzymedica | Apoyo Suave para Digestión, Reducción de Gases e Hinchazón | 30 Cápsulas Veganas y Kosher",Vitaminate,ACTIVE,+18 Años | Adultos | descuento-10 | duracion 30 | enzimas-digestivas | Enzymedica | Indiferente | Potenciar la energía | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Vegano,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9920137363777,enzimas-digestivas-digest-basic-de-enzymedica-apoyo-suave-para-digestion-reduccion-de-gases-e-hinchazon-90-capsulas-veganas-y-kosher,"Enzimas Digestivas Digest Basic de Enzymedica | Apoyo Suave para Digestión, Reducción de Gases e Hinchazón | 90 Cápsulas Veganas y Kosher",OLSEGO GROUP,ACTIVE,+18 Años | Adultos | descuento-10 | duracion 90 | enzimas-digestivas | Enzymedica | Indiferente | Potenciar la energía | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Vegano,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
10146649211201,enzimas-digestivas-digestive-enzymes-de-nutriadn-90-capsulas,Enzimas Digestivas Digestive Enzymes de NutriADN | Contribuye a la formación de tejidos  | 90 cápsulas,NutriADN,ACTIVE,vitadeals,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
9613017088321,enzimas-digestivas-especializadas-para-soporte-en-la-digestion-de-gluten-lactosa-fenoles-y-caseina-de-enzymedica-digest-spectrum-formula-avanzada-para-la-intolerancia-alimentaria-90-capsulas-vegana-kosher-y-sin-omg,"Enzimas Digestivas Especializadas para Soporte en la Digestión de Gluten, Lactosa, Fenoles y Caseína de Enzymedica Digest Spectrum - Fórmula Avanzada para la Intolerancia Alimentaria | 90 Cápsulas Vegana, Kosher y Sin OMG",Vitaminate,ACTIVE,+18 Años | Adultos | duracion 90 | enzimas-digestivas | Enzymedica | Indiferente | Potenciar la energía | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Vegano,,,Proteínas en polvo y barras,gid://shopify/TaxonomyCategory/hb-1-9-6-8,Protein Supplements,proteina,alta,no,
9613054837057,enzimas-digestivas-lypo-gold-de-enzymedica-con-lipasa-de-alta-potencia-para-digestion-de-grasas-y-apoyo-cardiovascular-60-capsulas-veganas-y-kosher,Enzimas Digestivas Lypo Gold de Enzymedica con Lipasa de Alta Potencia para Digestión de Grasas y Apoyo Cardiovascular | 60 Cápsulas Veganas y Kosher,OLSEGO GROUP,ACTIVE,+18 Años | Adultos | duracion 60 | enzimas-digestivas | Enzymedica | Indiferente | prebióticos y enzimas | Probioticos | Salud digestiva | Sin azúcar | Sin gluten | Sin lactosa | Vegano,,,Enzimas digestivas,gid://shopify/TaxonomyCategory/hb-1-9-6-4-3,Digestive Enzymes,enzimas,alta,no,
